22	1495.237312	230	4.12
22	1570.32857599	323	4.08
22	1638.18594057	5343	2.94
22	1760.92065967	1938	2.94
22	1818.92451612	16112	2.89
22	1829.75231138	740	3.30
22	1933.14233584	4774	2.92
23	109.421303614	2664	3.30
23	303.771273462	331	3.54
23	321.367555143	511	2.98
23	351.239240975	1122	2.69
23	358.780102503	428	2.75
23	529.739388291	571	2.95
23	541.975927995	2120	2.79
23	555.329073919	831	3.24
23	611.093924536	442	2.77
23	696.742512247	10510	2.63 6342.8595
23	774.041455833	212	3.33
23	780.266234729	979	2.86
23	833.552203251	1088	2.68  6337.6201
23	949.576829457	945	2.99
23	957.315086255	310	3.65
23	966.460667241	681	3.48
23	994.431961435	784	2.84
23	1100.89340458	6421	2.86  6327.2778
23	1124.18500422	2008	2.95
23	1174.18938279	1831	3.32
23	1192.17892854	249	3.78
23	1240.7233258	281	4.00
23	1253.90973225	201	4.12
23	1358.0645103	592	3.19
23	1393.88351997	698	3.16
23	1426.31762751	206	3.81
23	1473.391013	220	3.67
23	1518.83563902	938	2.89
23	1560.1945171	3650	3.02
23	1597.8532191	35999	3.04  6307.657
23	1707.71524464	896	2.88
23	1753.32352326	293	2.86
23	1765.80877259	759	2.70
23	1865.78026837	25087	2.91 6296.8722
23	1901.15407507	214	3.02
23	1955.31982984	632	2.57
23	1963.91052511	377	2.96
23	2005.47572574	740	2.67
24	55.8434298914	11369	3.38
24	155.576724409	404	3.12
24	165.023824252	310	3.39
24	211.304602086	662	2.93
24	318.595161885	350	2.21
24	549.869403	1471	2.73
24	616.162380212	506	3.14
24	670.382753668	440	3.26
24	738.663610756	676	2.88
24	868.910038936	189	5.81
24	895.024837389	261	4.85
24	1004.60526836	7469	2.81  6261.4181
24	1013.72128266	324	3.83
24	1057.09549945	576	3.23
24	1108.44696781	1500	2.99  6257.4237
24	1287.22713428	249	2.82
24	1340.90719144	5495	3.14
24	1398.05276135	388	2.75
24	1469.0440186	2159	3.12
24	1475.81556815	7635	3.16
24	1530.96716042	776	3.32
24	1562.37305496	580	3.02
24	1685.04615407	2326	2.93
24	1783.88129225	846	3.27
24	1897.55126509	1327	2.73
24	1943.47150172	2973	2.83
24	2022.94805574	404	2.90
25	112.102311907	672	3.07
25	163.19946747	2051	3.00
25	251.58395218	386	2.57
25	287.326719367	685	2.88
25	398.753532377	16415	2.83
25	492.151332942	26473	2.77
25	595.060716607	511	2.53
25	620.74296495	253	2.56
25	634.817804068	8793	2.64
25	671.271821201	538	2.85
25	734.784238993	18926	2.71
25	798.631171024	1460	3.33
25	875.176452104	7047	2.79
25	1042.13455643	5456	2.87
25	1141.31069528	5550	3.00
25	1167.07086599	683	3.58
25	1228.5007287	977	3.29
25	1284.79164246	53062	3.04 6182.6217
25	1334.5591341	1379	3.23
25	1367.73550934	1565	3.08
25	1393.29359245	2474	3.06
25	1530.61583947	33990	3.12 6173.0964
25	1551.62331128	41229	3.16 6172.2778
25	1605.45848808	28309	3.14 6170.174
25	1614.46603095	18073	3.01 6169.8221
25	1734.12209551	3213	3.05
25	1750.48167234	6645	2.98
25	1808.58750128	211	4.11
25	1829.62796531	922	3.07
25	1937.0965573	556	3.07
25	1983.58129796	10159	2.85
25	2001.65475737	386	2.96
25	2012.98043578	762	2.75
26	57.2338282477	392	3.30
26	176.63844307	463	2.75
26	228.112396021	8643	3.00
26	248.300462891	319	3.19
26	260.589299547	671	2.96
26	318.144833448	4954	2.77
26	354.542389216	258	2.42
26	498.484817333	27288	2.73
26	517.281754173	221	2.09
26	590.464093677	1062	2.63
26	683.416835707	2542	2.78
26	703.191096877	269	2.81
26	834.532398588	341	2.18
26	929.364867406	258	4.10
26	950.763329895	3810	3.07
26	985.620941548	7250	2.91
26	1021.52517424	1094	2.89
26	1063.76021681	1879	3.02
26	1081.15767019	574	3.14
26	1093.42669896	2175	3.10
26	1123.71359387	199	3.57
26	1132.84948172	963	3.24
26	1145.13854217	919	3.18
26	1167.19956241	221	2.21
26	1179.83199333	423	3.56
26	1191.22303245	2930	3.25
26	1283.26931643	673	3.23
26	1315.89635303	58776	3.17 6114.9234
26	1325.90187044	705	3.26
26	1354.08287932	4153	3.21
26	1370.32686585	274	4.68
26	1466.24386899	393	4.32
26	1488.80034302	253	3.70
26	1508.71513009	997	3.29
26	1557.90778329	33347	3.15 6105.6351
26	1585.12683385	5843	3.19
26	1612.09167131	2385	3.20
26	1636.48129595	3265	3.11
26	1658.84588809	1239	3.22
26	1673.38993956	4879	3.14
26	1734.03660804	21677	3.08 6098.8031
26	1751.56859086	618	3.08
26	1873.76235026	333	3.33
26	1938.74145553	5211	2.90
26	2008.70932116	2423	2.72
27	198.325456448	3858	3.12
27	275.746114491	2467	2.79
27	336.012201681	986	2.93
27	350.079165464	981	2.85
27	464.972668388	2032	2.87
27	521.016184005	1212	2.75
27	543.12212949	1022	2.66
27	558.318267089	1195	2.74
27	579.435247542	866	2.77
27	801.001520382	700	2.85
27	888.75268708	438	2.95
27	916.731252718	3934	2.98
27	1003.33445122	298	3.47
27	1061.74256494	55417	3.00 6059.3725
27	1079.3808628	287	5.21
27	1162.86593153	338	3.09
27	1221.92857119	1737	3.16
27	1239.41413406	26425	3.10 6052.7229
27	1285.83746258	628	3.15
